index,workoutid,route_prediction,perf_prediction,userid,diff_altitude,geo_distance,heart_rate_avg,speed_avg,elapsed_time,user_avg_speed,user_avg_dist
466,313604537,1,0,875281,-0.212179556489,-0.313001543283,135.000000000000000000,10.363202000900000000,2781,10.3324212027500000000000,-0.283028036356
467,426017429,1,2,5539676,-0.0249847173691,-0.413863390684,149.675000000000000000,12.285124840100000000,2190,12.2851248401000000000000,-0.413863390684
468,332334376,1,2,11326778,-0.212179556489,-0.414122581482,134.000000000000000000,9.718570798400000000,2267,9.7185707984000000000000,-0.414122581482
469,456103759,1,0,229190,-0.0762404799461,-0.347305029631,142.994000000000000000,10.121270631800000000,3596,10.5517203229333333333333,-0.303566262126
470,478009417,1,0,229190,0.188952237368,-0.354394853115,142.000000000000000000,11.098443296800000000,3245,10.5517203229333333333333,-0.303566262126
471,578700873,1,0,229190,0.104268863797,-0.208998903632,138.000000000000000000,10.435447040200000000,4053,10.5517203229333333333333,-0.303566262126
472,332956296,1,2,2692363,-0.212179556489,-0.279160141945,158.000000000000000000,10.616939342900000000,2392,10.2256767409363636363636,-0.306643334302
473,506761543,1,0,2692363,-0.17503772676,-0.301741808653,146.000000000000000000,9.755499403700000000,2681,10.2256767409363636363636,-0.306643334302
474,607807678,1,0,2692363,-0.148295596242,-0.375129163265,141.000000000000000000,9.770903537100000000,2733,10.2256767409363636363636,-0.306643334302
475,469956261,1,2,2692363,-0.16612367332,-0.437661319971,158.000000000000000000,11.465395137700000000,1894,10.2256767409363636363636,-0.306643334302
476,386820217,1,0,2692363,-0.19657997787,-0.424176961184,158.538000000000000000,9.617149176900000000,2475,10.2256767409363636363636,-0.306643334302
477,300848101,1,0,2692363,-0.149038434029,-0.292988926172,148.862000000000000000,9.383226141700000000,3187,10.2256767409363636363636,-0.306643334302
478,225859513,1,0,2692363,-0.0390986129642,-0.1481539011,149.850000000000000000,9.436751316100000000,3657,10.2256767409363636363636,-0.306643334302
479,625788354,1,0,2692363,-0.180237576365,-0.222374334931,145.000000000000000000,9.600864096000000000,3419,10.2256767409363636363636,-0.306643334302
480,595823171,1,2,2692363,-0.161666661501,-0.269165158272,150.000000000000000000,10.525067248300000000,2746,10.2256767409363636363636,-0.306643334302
481,483728181,1,0,2692363,-0.123781993985,-0.404465913773,152.000000000000000000,10.016479441200000000,2547,10.2256767409363636363636,-0.306643334302
482,617646501,1,2,2692363,-0.175780549645,-0.218059048057,158.977000000000000000,12.294169308700000000,2968,10.2256767409363636363636,-0.306643334302
483,639725654,1,2,13693003,-0.105953909457,-0.238378152251,157.000000000000000000,12.314809380800000000,3122,12.3170988638500000000000,-0.229678079486
484,303459805,1,2,13693003,-0.0903543382883,-0.220978006721,150.917000000000000000,12.319388346900000000,2530,12.3170988638500000000000,-0.229678079486
485,633435205,1,1,6796415,0.099069006741,-0.371778547764,0E-18,12.693252939300000000,2297,11.9623597244500000000000,-0.384462654591
486,311118396,1,2,6796415,-0.14012439549,-0.397146761417,141.158000000000000000,11.231466509600000000,2578,11.9623597244500000000000,-0.384462654591
487,576966322,1,2,2255761,-0.0855259001255,-0.370454609394,153.000000000000000000,11.837123057800000000,2722,11.1862468317600000000000,-0.309528040886
488,155812771,1,0,2255761,0.0923834741116,-0.206707641482,144.000000000000000000,9.637316734900000000,3105,11.1862468317600000000000,-0.309528040886
489,110743478,1,0,2255761,-0.0116136567667,-0.22005020082,149.000000000000000000,9.856126458900000000,2994,11.1862468317600000000000,-0.309528040886
490,283690490,1,2,2255761,-0.0784689560533,-0.370088547468,161.000000000000000000,12.249402914100000000,1919,11.1862468317600000000000,-0.309528040886
491,219178848,1,2,2255761,0.114668570459,-0.380339205265,153.000000000000000000,12.351264993100000000,1885,11.1862468317600000000000,-0.309528040886
492,358719132,1,2,3908642,-0.200294166803,-0.283751517534,139.994000000000000000,14.323999595800000000,2254,13.4161325709600000000000,-0.216135334969
493,303082034,1,2,3908642,-0.169095024467,-0.152815297246,147.455000000000000000,14.049508751500000000,2215,13.4161325709600000000000,-0.216135334969
494,273778269,1,0,3908642,-0.0799546316266,-0.185957714915,122.263000000000000000,10.260882372500000000,3395,13.4161325709600000000000,-0.216135334969
495,424752038,1,2,3908642,-0.180980414152,-0.295143783092,128.072000000000000000,13.017489654700000000,2782,13.4161325709600000000000,-0.216135334969
496,417252069,1,2,3908642,-0.192122966051,-0.163008362055,143.312000000000000000,15.428782480300000000,2543,13.4161325709600000000000,-0.216135334969
497,274619455,1,2,9882712,-0.212179556489,-0.230885639787,161.000000000000000000,11.120423536100000000,3095,11.1204235361000000000000,-0.230885639787
498,269602356,1,0,12202944,-0.0264703892171,-0.378076404333,144.000000000000000000,8.548107840700000000,4042,8.7159611355000000000000,-0.395394951105
499,289310675,1,0,12202944,-0.178751900792,-0.412713497877,143.510000000000000000,8.883814430300000000,3680,8.7159611355000000000000,-0.395394951105
500,105200746,1,0,4101,-0.0854265838861,-0.386891752481,126.000000000000000000,8.255868211000000000,3208,8.2558682110000000000000,-0.386891752481
501,580975583,1,0,2333172,-0.212179556489,-0.404565691948,136.000000000000000000,8.022104607700000000,3387,9.6085354628000000000000,-0.313604120165
502,464176994,1,0,2333172,-0.212179556489,-0.201121732593,151.000000000000000000,10.487936402800000000,3068,9.6085354628000000000000,-0.313604120165
503,644978430,1,0,2333172,-0.212179556489,-0.29890370369,151.000000000000000000,8.442142661900000000,3711,9.6085354628000000000000,-0.313604120165
504,289531302,1,2,2333172,0.0552416406572,-0.34982535243,151.738000000000000000,11.481958178800000000,2336,9.6085354628000000000000,-0.313604120165
505,618565697,1,1,6194859,-0.192122966051,-0.230908021331,0E-18,15.082240179800000000,2575,13.1942014642000000000000,-0.213611461222
506,321667337,1,0,6194859,0.0719554647803,-0.196314901114,129.000000000000000000,11.306162748600000000,3422,13.1942014642000000000000,-0.213611461222
507,381155422,1,2,2484383,-0.035439029336,-0.25815358758,176.000000000000000000,12.285698427100000000,2942,12.2856984271000000000000,-0.25815358758
508,439722578,1,2,3375182,0.00844293273985,-0.258194118738,140.960000000000000000,10.896662323100000000,2384,10.8966623231000000000000,-0.258194118738
509,162944489,1,2,8000584,-0.0858973190188,-0.342384576797,154.492000000000000000,10.183264132400000000,2509,10.0641064148500000000000,-0.306208238006
510,164778542,1,0,8000584,-0.00864231027663,-0.270031899214,148.012000000000000000,9.944948697300000000,2721,10.0641064148500000000000,-0.306208238006
511,434085616,1,0,877155,-0.0376129411161,-0.133342429996,167.000000000000000000,11.332844800700000000,4857,11.2556518107000000000000,-0.14266205579
512,358448383,1,0,877155,-0.104468241334,-0.151981681585,160.000000000000000000,11.178458820700000000,4218,11.2556518107000000000000,-0.14266205579
513,313386912,1,1,3085942,-0.212179556489,-0.165169581771,0E-18,15.652173913000000000,2313,13.0079844075500000000000,-0.25175854067
514,198627043,1,2,3085942,0.0163318570703,-0.290147393942,154.110000000000000000,12.984935398200000000,2548,13.0079844075500000000000,-0.25175854067
515,81855958,1,2,3085942,-0.108631834388,-0.361949414015,151.026000000000000000,13.129216914800000000,2196,13.0079844075500000000000,-0.25175854067
516,189071010,1,2,3085942,0.030616607517,-0.268631607294,142.885000000000000000,11.474381748200000000,3108,13.0079844075500000000000,-0.25175854067
517,554152962,1,1,3085942,-0.125267669559,-0.19269682467,0E-18,12.974110099700000000,2900,13.0079844075500000000000,-0.25175854067
518,322146961,1,2,3085942,-0.212179556489,-0.231956422329,145.000000000000000000,11.833088371400000000,3126,13.0079844075500000000000,-0.25175854067
519,322455053,1,0,5346596,-0.212179556489,-0.113961726427,146.000000000000000000,8.790620794200000000,3846,8.7906207942000000000000,-0.113961726427
520,405286924,1,0,5727574,0.82630610466,-0.369267046452,152.000000000000000000,9.180834621300000000,2588,11.8281555809000000000000,-0.357134789228
521,622330379,1,2,5727574,-0.146438509226,-0.345002532005,149.052000000000000000,14.475476540500000000,1738,11.8281555809000000000000,-0.357134789228
522,323856165,1,0,7743096,0.21092531085,-0.283021301031,173.066000000000000000,8.632411937200000000,4338,8.4336782100500000000000,-0.360450610518
523,427775939,1,0,7743096,-0.0190420225263,-0.437879920006,150.773000000000000000,8.234944482900000000,3679,8.4336782100500000000000,-0.360450610518
524,622191367,1,0,9198615,0.313005954027,-0.458411723375,155.000000000000000000,7.189609085800000000,3920,7.1896090858000000000000,-0.458411723375
525,285625622,1,0,11606634,-0.212179556489,-0.147871389985,155.000000000000000000,11.420840636700000000,3760,13.7481881700000000000000,-0.173352174461
526,449949495,1,1,11606634,0.0507846213877,-0.198832958937,0E-18,16.075535703300000000,2222,13.7481881700000000000000,-0.173352174461
527,381889611,1,2,68129,-0.101496890187,-0.279724240303,142.000000000000000000,11.388888888900000000,2592,11.3888888889000000000000,-0.279724240303
528,48322189,1,2,212295,-0.0784689560533,-0.366610646248,143.217000000000000000,11.667426015700000000,2224,10.1717078989333333333333,-0.382937331994
529,111096886,1,2,212295,-0.161666661501,-0.287526160479,139.544000000000000000,11.699587849300000000,2604,10.1717078989333333333333,-0.382937331994
530,461444384,1,0,212295,0.446716547012,-0.494675189257,103.038000000000000000,7.148109831800000000,3995,10.1717078989333333333333,-0.382937331994
531,270613774,1,0,458903,0.105011694133,-0.454855114222,151.000000000000000000,10.155916801600000000,3033,10.1559168016000000000000,-0.454855114222
532,154748037,1,2,753100,-0.135667383671,-0.398161679506,147.272000000000000000,12.123530371000000000,2130,12.3392262284500000000000,-0.279020853341
533,256510697,1,0,753100,0.0856979414821,-0.159880027175,145.186000000000000000,12.554922085900000000,5472,12.3392262284500000000000,-0.279020853341
534,441827960,1,0,775277,-0.212179556489,-0.0994054526091,143.000000000000000000,10.200000000000000000,3708,9.7994832837000000000000,-0.310877874494
535,505263246,1,1,775277,0.096840493381,-0.464837223291,0E-18,10.675560059600000000,2571,9.7994832837000000000000,-0.310877874494
536,313759239,1,0,775277,-0.0710405856371,-0.36839094758,132.731000000000000000,8.522889791500000000,3226,9.7994832837000000000000,-0.310877874494
537,374463448,1,2,2461936,-0.101496890187,-0.193194508553,118.646000000000000000,11.881678292100000000,2620,12.0805061261333333333333,-0.220407940447
538,396656399,1,2,2461936,-0.146809920669,-0.18609790504,118.554000000000000000,11.303696575200000000,2986,12.0805061261333333333333,-0.220407940447
539,504210194,1,0,2461936,-0.0977827087045,-0.278778940439,0E-18,10.135138976200000000,2892,12.0805061261333333333333,-0.220407940447
540,566937399,1,0,2461936,-0.117839299142,-0.184628248215,124.000000000000000000,11.326502365900000000,3311,12.0805061261333333333333,-0.220407940447
541,223133540,1,2,2461936,-0.151266947389,-0.197464853525,161.000000000000000000,15.572815534000000000,1930,12.0805061261333333333333,-0.220407940447
542,37819074,1,2,2461936,-0.108634397388,-0.282283186913,135.000000000000000000,12.263205013400000000,2250,12.0805061261333333333333,-0.220407940447
543,230082597,1,0,11258520,0.248379170895,-0.323908984661,158.000000000000000000,9.120659105800000000,2595,9.1206591058000000000000,-0.323908984661
544,47482869,1,2,136171,0.0806020870805,-0.318150371313,144.000000000000000000,12.900979325400000000,2780,13.1883828895333333333333,-0.24516231815
545,323396967,1,2,136171,-0.186180263758,-0.137909173965,165.000000000000000000,12.720284721100000000,3617,13.1883828895333333333333,-0.24516231815
546,318783520,1,2,136171,0.0767839029431,-0.279427409172,156.000000000000000000,13.943884622100000000,2339,13.1883828895333333333333,-0.24516231815
547,265274453,1,0,5850177,-0.151266947389,-0.198043003678,131.799000000000000000,8.711753883900000000,5312,8.5349460066000000000000,-0.313141457736
548,280004817,1,0,5850177,0.763907790184,-0.428239911795,129.662000000000000000,8.358138129300000000,3741,8.5349460066000000000000,-0.313141457736
549,628006700,1,0,7822006,-0.174294888973,-0.274676173925,148.000000000000000000,9.218424990200000000,3907,9.8444450200000000000000,-0.260991442535
550,255429063,1,0,7822006,-0.212179556489,-0.211337178946,0E-18,10.649623506100000000,3484,9.8444450200000000000000,-0.260991442535
551,244894015,1,0,7822006,-0.212179556489,-0.224999666214,0E-18,9.674194623300000000,3888,9.8444450200000000000000,-0.260991442535
552,173165860,1,0,7822006,-0.212179556489,-0.330972105265,0E-18,9.365631293900000000,3636,9.8444450200000000000000,-0.260991442535
553,624486565,1,0,7822006,0.0574701502919,-0.350555837154,156.000000000000000000,8.930783892500000000,3633,9.8444450200000000000000,-0.260991442535
554,422796631,1,2,7822006,-0.212179556489,-0.421772032976,156.000000000000000000,10.845568298000000000,2755,9.8444450200000000000000,-0.260991442535
555,540868263,1,0,7822006,-0.149781271815,-0.198693826795,157.000000000000000000,10.671791387400000000,3650,9.8444450200000000000000,-0.260991442535
556,372947328,1,0,7822006,-0.212179556489,-0.193268150091,147.000000000000000000,8.136683172100000000,4799,9.8444450200000000000000,-0.260991442535
557,454846778,1,0,7822006,-0.0160706769675,-0.142648011446,156.000000000000000000,11.107304016500000000,3732,9.8444450200000000000000,-0.260991442535
558,444496566,1,2,9937628,-0.179494738579,-0.271131277084,146.200000000000000000,11.442084309800000000,2595,12.2061995778666666666667,-0.246720775962
